2, 4.67156, 3.11339, 1.97075, 2.52761, 2.38909, 1.87195, 2.4418, 2.35989, 4.0344, 2.60423, 3.56642, 3.61474, 3.46354, 2.8151, 1.79944, 3.46246, 4.28283, 2.14456, 2.06769, 6.07707, 2.39109, 3.89244, 3.68276, 2.98291, 4.3068, 2.8459, 1.62988, 2.77539, 1.65314, 4.6623, 2.35395, 1.7643, 3.35891, 4.79021, 3.85502, 5.03965, 3.47825, 4.57234, 4.05759, 2.95726, 
2, 1.5952, 2.36451, 3.87355, 3.54016, 2.56538, 2.27311, 2.09952, 2.97465, 1.21399, 2.79404, 3.21932, 2.76931, 2.49093, 2.26815, 4.16785, 4.29788, 2.69026, 3.37741, 3.57872, 2.49633, 3.74827, 1.00777, 3.16631, 2.45592, 2.61491, 3.53379, 4.02583, 2.48783, 3.31467, 1.8868, 1.05618, 2.1896, 3.12742, 3.71382, 3.98461, 3.3721, 4.36965, 2.39601, 3.43693, 2.6601, 
2, 2.61273, 3.45964, 4.38405, 5.07148, 2.47799, 3.37167, 1.45276, 4.22687, 2.45338, 3.13612, 0.67438, 5.25498, 3.56567, 5.26646, 3.45737, 3.12091, 2.54842, 2.90878, 3.29476, 3.54359, 4.21182, 3.35977, 2.9071, 2.99757, 1.41561, 4.11739, 2.75702, 1.8123, 3.04075, 2.95987, 4.08923, 1.80653, 3.39001, 3.69222, 0.445431, 4.64062, 2.8697, 2.09327, 2.59675, 3.22953, 
1, 2.03489, 2.541, 3.49811, 2.46835, 3.15518, 4.65401, 1.64694, 4.01709, 4.32643, 4.38109, 3.3822, 1.29725, 3.5178, 2.57492, 4.76774, 2.68619, 3.06108, 3.48563, 2.28971, 4.55659, 2.46128, 1.94395, 2.911, 3.98457, 3.05579, 3.48653, 3.10505, 4.92146, 3.28175, 0.959176, 1.7123, 2.84674, 3.4194, 5.23267, 2.16575, 3.81924, 1.65235, 4.59437, 5.09023, 4.60866, 
2, 3.49587, 3.47812, 2.16693, 2.83863, 3.408, 4.87598, 3.32523, 1.30496, 4.88957, 2.76073, 2.23308, 1.12125, 2.02391, 0.75922, 2.52135, 4.14329, 2.00583, 3.01815, 2.51575, 3.76358, 4.31813, 1.99901, 3.27891, 2.01024, 4.82272, 3.39167, 4.12343, 2.58184, 3.32202, 3.80564, 0.891644, 3.15169, 2.19828, 4.90682, 1.46913, 3.52816, 2.93788, 3.49742, 3.1705, 3.60459, 
1, 2.86547, 2.09254, 3.86346, 4.2802, 1.76982, 2.1124, 2.01339, 3.68139, 3.43889, 4.12035, 1.47907, 1.49408, 2.60461, 3.85836, 1.70693, 3.25044, 3.11085, 3.04678, 1.48051, 3.01566, 2.55372, 4.07559, 1.89977, 1.74061, 0.633967, 2.94076, 3.10452, 5.57026, 2.82999, 3.52334, 4.03195, 3.35068, 2.833, 2.7267, 3.99735, 4.26143, 4.57876, 3.61772, 4.63854, 4.06867, 
2, 2.3188, 3.25723, 2.29177, 3.05424, 3.38989, 3.15966, 1.73943, 3.74397, 3.26143, 2.27999, 4.67551, 2.1071, 2.47641, 2.08502, 5.15549, 3.07461, 3.83538, 3.20235, 3.25532, 2.9601, 3.84258, 4.79291, 3.35283, 3.90359, 1.45363, 4.9948, 4.84464, 3.30666, 2.24884, 3.64579, 2.66433, 2.19743, 2.36298, 2.27573, 3.59053, 2.70356, 3.25753, 2.44036, 1.86135, 2.19605, 
2, 2.96206, 3.57014, 2.51541, 1.94472, 3.45259, 5.17413, 2.21276, 0.266378, 2.57228, 2.69716, 3.14937, 1.18024, 2.23048, 4.51363, 2.00796, 3.41308, 4.60839, 3.87784, 2.30708, 4.7633, 4.432, 1.68256, 4.27644, 2.89908, 2.90465, 3.0721, 1.75441, 2.68499, 2.43364, 2.81342, 2.81759, 1.50261, 1.49865, 2.08666, 2.27762, 2.61692, 2.72894, 1.41087, 1.92719, 0.214798, 
2, 2.77758, 4.14037, 3.09155, 2.05216, 5.02467, 4.41506, 3.46944, 3.91805, 3.75938, 3.24075, 2.52016, 4.59943, 4.25012, 2.17908, 2.38449, 3.14448, 3.89747, 3.35596, 2.40585, 2.22989, 3.4999, 3.06287, 2.60644, 2.79795, 2.76618, 3.20323, 4.23049, 3.55937, 2.37139, 2.34536, 2.73264, 2.63206, 4.00208, 1.18139, 3.08323, 4.49678, 2.44028, 1.53007, 0.876567, 3.23596, 
2, 3.19534, 4.07269, 4.2091, 2.34992, 2.83723, 1.60804, 1.18505, 3.20366, 2.94046, 2.77741, 2.8349, 1.75286, 3.3589, 4.10139, 4.78006, 4.01513, 2.85129, 1.57265, 3.7594, 2.04118, 2.81393, 5.37426, 2.98476, 3.40417, 6.4153, 3.22254, 2.06044, 2.10514, 2.50011, 2.69808, 1.64137, 2.32155, 1.82381, 3.70035, 3.25613, 2.28532, 3.37566, 1.85607, 3.50281, 3.92621, 
2, 2.67555, 4.97703, 3.30286, 2.31619, 1.29778, 2.34101, 3.97988, 3.02916, 3.40205, 3.25348, 2.33377, 2.15527, 3.15866, 3.11638, 4.71401, 3.44861, 1.4605, 4.13843, 4.21847, 4.24926, 4.2904, 2.26816, 3.243, 3.24043, 2.39584, 1.96957, 2.65615, 2.1479, 3.30143, 3.05168, 1.92974, 2.61575, 3.24107, 4.13176, 3.74842, 3.34532, 2.8934, 4.37882, 2.21101, 3.43048, 
1, 3.3185, 2.9736, 0.730999, 3.15294, 3.06112, 1.64104, 3.12453, 1.5599, 3.74969, 2.13285, 0.845091, 4.11773, 3.30213, 1.74589, 4.12692, 0.455651, 3.23083, 2.98314, 2.09863, 2.28475, 2.67995, 1.36531, 3.49451, 3.39409, 0.877405, 1.05026, 3.89095, 3.49669, 3.13887, 4.5989, 5.17678, 3.40418, 2.42618, 5.08065, 3.04705, 1.69053, 3.03123, 3.1398, 2.92217, 1.24956, 
2, 2.93345, 4.60746, 1.86325, 2.86774, 2.00703, 3.57608, 4.15923, 2.25085, 1.86222, 2.47938, 3.0676, 4.30647, 4.87441, 3.11125, 3.18736, 2.88607, 4.25658, 2.85667, 2.92771, 4.66788, 2.49996, 1.85503, 4.86007, 3.18158, 3.96786, 2.91696, 2.7339, 4.03482, 4.05438, 3.40908, 3.66713, 5.03339, 2.35425, 3.73564, 2.18465, 2.83549, 4.44925, 5.32161, 3.28782, 3.54651, 
2, 1.66221, 1.85391, 4.1696, 3.11039, 3.68061, 2.49635, 2.62402, 1.33742, 2.84129, 1.58798, 3.01774, 2.59607, 2.35238, 0.71122, 2.58163, 3.31405, 4.04929, 3.64616, 2.03563, 1.40245, 3.53466, 2.6209, 3.90682, 3.1421, 2.28973, 0.130479, 1.41553, 0.962243, 2.25735, 3.18797, 2.86847, 2.41465, 3.00072, 4.6628, 3.88745, 3.75808, 3.22412, 2.12409, 2.97488, 2.86448, 
2, 2.708, 3.21769, 3.61826, 5.75257, 2.83481, 2.72833, 3.07716, 3.33455, 3.90285, 4.52527, 3.49977, 2.09734, 3.51087, 3.26859, 3.67287, 4.0223, 1.51661, 3.35233, 1.30578, 2.15983, 4.51317, 2.38164, 2.40687, 3.13431, 2.92399, 4.93888, 2.98099, 3.63898, 3.12252, 0.797937, 2.93729, 3.75143, 1.97211, 4.28521, 3.74447, 3.76703, 4.16394, 3.23035, 0.973325, 2.0937, 
2, 2.66183, 2.6281, 3.83829, 2.98426, 4.10833, 1.56462, 1.74755, 3.6579, 1.74193, 2.27638, 3.91553, 4.38016, 5.14301, 3.36301, 3.63512, 2.78126, 3.02392, 1.55554, 2.47287, 2.01174, 1.33207, 3.74678, 2.70516, 2.22505, 1.6302, 4.60344, 2.23968, 3.84551, 1.52134, 3.10272, 2.79517, 1.26737, 2.31954, 3.70121, 3.4311, 2.97757, 3.43128, 2.21278, 3.49172, 2.34027, 
2, 2.27653, 3.82374, 4.86601, 3.23787, 4.47816, 2.26764, 2.61459, 2.54551, 2.30256, 1.8971, 3.36001, 2.63646, 3.93838, 3.74138, 3.67235, 4.16002, 2.58841, 3.6462, 2.67513, 3.05461, 3.14468, 3.59404, 2.23447, 3.29163, 2.64124, 3.28071, 2.04751, 1.68354, 1.60359, 1.61456, 3.14263, 3.51095, 3.92848, 4.82647, 5.39369, 3.07731, 3.24188, 1.9912, 2.31047, 3.59669, 
2, 3.82884, 4.09358, 2.95614, 3.69038, 3.48231, 2.25744, 0.775521, 3.33183, 3.79323, 3.81542, 2.67801, 2.9682, 3.48762, 3.40856, 2.3551, 3.63562, 3.54778, 1.03304, 4.56588, 2.5623, 3.12433, 2.80764, 3.53569, 3.3614, 1.81738, 3.94512, 2.76101, 2.26715, 4.64455, 2.35631, 2.01395, 4.25813, 1.91706, 2.56465, 2.81186, 1.51021, 2.34977, 1.53995, 4.72975, 2.89089, 
2, 3.0605, 5.02093, 3.88461, 2.81603, 4.81681, 1.49667, 1.84795, 4.30733, 4.28967, 4.29128, 2.66668, 2.61133, 2.4178, 4.49598, 5.13918, 3.66779, 2.91893, 2.98869, 3.62354, 2.87824, 0.888077, 2.63215, 3.12479, 3.31263, 2.52118, 3.01326, 4.42331, 4.22889, 2.56621, 3.43441, 2.90642, 1.91896, 4.21851, 3.40666, 2.2271, 4.28156, 3.78561, 2.37001, 0.540306, 4.7091, 
2, 3.68566, 1.99194, 3.54724, 2.54642, 2.25892, 4.42344, 3.64423, 4.11188, 2.81526, 2.74474, 1.73281, 2.224, 5.47962, 2.54565, 3.87032, 4.20361, 3.7237, 4.44899, 2.55893, 4.28674, 1.31019, 2.71978, 3.07531, 2.3319, 2.3014, 2.17083, 2.10518, 2.71956, 3.27863, 3.95813, 2.58935, 2.85825, 2.4717, 4.94113, 1.65889, 2.51841, 2.56347, 2.8574, 2.77933, 2.06879, 
1, 3.63847, 1.72402, 2.27435, 4.09404, 4.57317, 2.36563, 2.97415, 2.55666, 3.57281, 2.31, 2.06022, 4.63401, 2.47086, 3.05347, 2.55537, 3.90564, 3.52077, 2.80758, 2.07198, 3.59376, 3.52651, 2.37703, 3.26434, 3.58205, 2.56011, 1.8175, 3.26851, 3.73443, 3.47377, 3.01532, 2.79744, 2.87194, 2.74552, 4.40242, 3.00697, 5.19073, 2.38838, 3.49818, 4.44531, 2.21127, 
2, 3.09245, 4.11416, 2.51906, 4.0155, 2.5398, 3.41994, 4.74094, 3.51514, 2.89299, 3.06577, 3.53703, 2.46746, 4.94963, 3.95928, 1.52327, 3.12019, 3.21193, 1.04861, 0.8936, 1.8892, 2.77159, 2.92982, 4.37978, 2.41744, 4.44464, 2.58812, 1.62407, 2.73531, 1.52832, 2.27075, 2.38177, 3.12723, 3.13644, 3.5872, 3.74533, 3.00919, 0.47531, 2.60348, 2.47218, 1.95108, 
1, 3.73315, 2.2974, 1.55932, 2.82367, 3.70029, 0.288265, 3.45585, 2.8195, 3.4902, 2.41467, 2.93901, 5.36755, 3.02609, 2.07817, 1.91403, 2.3048, 1.26137, 3.43187, 3.33723, 4.58042, 2.93229, 3.44286, 4.1531, 2.43646, 1.63233, 4.37493, 3.05798, 3.56886, 2.92053, 3.05346, 4.34266, 3.10416, 3.18152, 2.78019, 2.35624, 3.32331, 4.08346, 2.92761, 2.25971, 3.40652, 
1, 2.9521, 3.47122, 2.78025, 3.10769, 4.36113, 3.38838, 4.81025, 2.40103, 3.42673, 2.83978, 3.54998, 5.33076, 1.22539, 2.15585, 2.58699, 1.64766, 3.33588, 3.9484, 1.897, 2.94181, 4.00704, 4.79963, 3.34381, 3.30186, 3.77281, 2.61881, 3.63567, 4.32986, 4.05567, 3.29729, 2.73965, 5.43335, 4.4849, 3.43301, 3.31121, 3.87566, 3.35134, 2.3688, 2.25035, 3.05568, 
1, 3.50409, 1.29217, 3.8125, 3.05812, 4.72576, 3.15344, 2.81879, 3.61833, 2.56542, 3.45793, 3.46732, 1.61365, 3.94586, 4.87379, 4.20857, 2.1589, 3.49933, 3.0676, 2.37705, 3.94194, 2.9384, 1.0887, 1.29369, 2.86395, 2.9307, 2.38643, 3.28767, 2.9732, 2.54572, 4.04583, 4.36675, 1.59803, 2.41263, 2.99019, 2.05081, 3.6477, 2.32554, 3.45799, 4.34832, 2.83391, 
2, 4.48351, 2.0808, 3.18693, 2.82467, 1.61097, 2.9684, 4.29714, 3.51232, 3.15513, 2.8868, 3.00369, 3.75721, 2.93452, 3.3047, 4.07756, 3.79173, 4.02676, 3.84387, 2.54255, 2.07552, 0.899581, 3.43788, 2.57027, 2.99274, 1.84742, 3.50839, 3.31343, 3.60193, 3.7966, 1.97247, 4.25781, 3.13777, 2.80849, 3.30102, 1.51895, 2.81132, 2.01594, 3.23632, 2.812, 3.37411, 
2, 2.84251, 2.17104, 4.34467, 3.98822, 3.62951, 2.09958, 1.59461, 0.972803, 2.01478, 3.26753, 2.22318, 2.64537, 3.27873, 2.72182, 2.22758, 3.13303, 3.01047, 3.89968, 3.97461, 5.36051, 3.25871, 2.1075, 2.61649, 2.10402, 3.05544, 3.80418, 4.40969, 3.71729, 3.37892, 2.87496, 3.77092, 1.49419, 1.68436, 4.82336, 2.72614, 3.88305, 2.31985, 2.54717, 2.0965, 1.98127, 
2, 2.29253, 3.01499, 2.6688, 1.7657, 3.9561, 4.08028, 3.0612, 1.79592, 3.38035, 3.05372, 3.13749, 2.16246, 2.8394, 3.64743, 2.43555, 5.85117, 3.65744, 2.0179, 2.34361, 3.56391, 4.46426, 2.9148, 3.65306, 2.76867, 3.47126, 2.20506, 4.12073, 2.19307, 3.57429, 3.04167, 2.53917, 2.64125, 1.59686, 2.7196, 3.06433, 1.62265, 2.79679, 1.93242, 2.64761, 2.34838, 
2, 1.65504, 3.42534, 1.6665, 3.07092, 3.27219, 4.59867, 2.29702, 4.78604, 3.80376, 1.69304, 1.37116, 4.1581, 2.0558, 1.67436, 1.33482, 3.60793, 3.8349, 1.47325, 3.80825, 3.61505, 1.77459, 1.77862, 4.28019, 3.42102, 1.81525, 2.57748, 4.02476, 2.76348, 1.84691, 2.71295, 3.57396, 4.28573, 3.49509, 2.26793, 3.07235, 2.19182, 3.6435, 3.47009, 6.2388, 3.26041, 
1, 2.36342, 1.68949, 2.16521, 4.54368, 4.80914, 2.94852, 1.96971, 1.18766, 2.55579, 2.81722, 3.55798, 4.88494, 4.64414, 2.56335, 2.30206, 4.30295, 3.61002, 1.89885, 1.86821, 3.89305, 3.15956, 2.73152, 1.25268, 2.46508, 3.43946, 3.39819, 3.12358, 2.7787, 1.63619, 4.44987, 1.63107, 2.56404, 3.00345, 3.06342, 5.46397, 2.77848, 0.831329, 2.83245, 1.84263, 3.56718, 
2, 3.58506, 1.72754, 5.15639, 4.02855, 3.8821, 3.90885, 2.24329, 4.27237, 3.07191, 4.5619, 3.61887, 2.72928, 3.89097, 1.83136, 2.50511, 4.14199, 3.38699, 2.32654, 3.23652, 1.64221, 2.93114, 3.35433, 2.07816, 3.70096, 3.4496, 2.91512, 4.23206, 2.68671, 3.06715, 2.67756, 3.05995, 2.3944, 4.47958, 2.79372, 4.34679, 2.31252, 2.22187, 2.88244, 2.50905, 3.94133, 
2, 3.09889, 1.06819, 3.3549, 2.67593, 3.1014, 2.29367, 4.78762, 3.69259, 4.10061, 1.64211, 4.87982, 3.36418, 2.9585, 3.7274, 5.21013, 2.1444, 2.2298, 2.8847, 2.43176, 4.52222, 2.20435, 2.88564, 2.8055, 2.72418, 1.79858, 3.18672, 2.46148, 5.2323, 4.21029, 4.27835, 2.09247, 3.94551, 4.22652, 4.23525, 1.8544, 3.82014, 1.52966, 2.07984, 2.20904, 3.02413, 
2, 2.62616, 1.53059, 1.96423, 2.44362, 1.53194, 2.22227, 4.57724, 3.67581, 4.28315, 2.74509, 3.64968, 5.03957, 2.48228, 2.80028, 3.57199, 1.18299, 3.31918, 1.19613, 1.3589, 4.22887, 3.75024, 2.67544, 1.45911, 4.19941, 1.87233, 3.23522, 1.87484, 4.43497, 3.81246, 2.89814, 2.1521, 1.28181, 2.81708, 3.28357, 3.01579, 2.25554, 3.27779, 2.39191, 3.31925, 3.85309, 
2, 1.67161, 3.44272, 3.00853, 3.51552, 3.29688, 3.18724, 4.28202, 3.06132, 3.95277, 3.84168, 4.54756, 3.39195, 2.47808, 3.07319, 2.95832, 3.18292, 4.38054, 6.33554, 2.79775, 3.62377, 2.48673, 2.62488, 3.36208, 2.61957, 2.93798, 2.72026, 4.22735, 1.28108, 2.76807, 4.62546, 2.19712, 3.01369, 2.60304, 2.77091, 2.53317, 3.19972, 1.74108, 2.82473, 1.84769, 2.62971, 
2, 4.84885, 2.30971, 2.37307, 4.36846, 5.31305, 4.18443, 3.56169, 4.33682, 1.31882, 1.90081, 1.16138, 3.817, 3.04155, 2.12763, 2.87608, 2.31154, 4.96694, 3.78581, 5.1046, 2.33337, 4.44257, 0.758006, 1.64585, 4.18775, 1.93431, 0.327053, 2.20546, 2.17472, 4.07939, 2.36719, 2.66981, 1.5543, 1.07282, 2.30649, 2.55302, 2.42002, 1.43933, 2.513, 5.00034, 2.28401, 
2, 0.96848, 2.85367, 3.30992, 3.90778, 2.2327, 1.95212, 4.01862, 1.68483, 3.22169, 2.33497, 3.41418, 2.70132, 3.40134, 4.34753, 3.061, 5.32662, 1.99138, 3.32617, 1.68094, 3.7333, 2.05203, 4.94867, 3.86391, 2.38359, 2.62213, 3.11783, 3.17639, 2.27119, 2.274, 3.89817, 3.69461, 4.03962, 2.3989, 2.18435, 1.58997, 1.9959, 2.81814, 2.35191, 2.21464, 2.40154, 
2, 4.84687, 1.92016, 2.67661, 3.7259, 6.10418, 2.69521, 4.70719, 3.27783, 4.32258, 2.39316, 0.698451, 1.52728, 3.30352, 2.45991, 2.44521, 3.27324, 3.79538, 2.16985, 2.39083, 5.20747, 2.57286, 2.32763, 2.59571, 3.77769, 4.64679, 3.29248, 5.28419, 2.92814, 3.70272, 1.61037, 2.08432, 2.63579, 4.77273, 2.83168, 3.38851, 2.73176, 3.43025, 2.99565, 3.65725, 2.62369, 
2, 2.68862, 1.50533, 2.27322, 2.48341, 5.03705, 3.20124, 3.1919, 0.384209, 3.38232, 3.56042, 4.14918, 4.43952, 2.27594, 3.80603, 4.26527, 3.68236, 2.31786, 2.55148, 2.19919, 1.7388, 4.107, 3.66973, 2.09169, 1.47911, 2.87046, 1.17927, 4.29778, 1.82651, 2.86569, 2.93722, 3.58648, 1.65953, 3.63909, 2.38955, 2.51739, 2.29695, 1.72781, 5.54483, 2.00812, 2.67329, 
2, 4.12214, 1.9611, 4.12188, 4.00015, 2.28831, 2.62277, 2.7588, 3.94406, 3.59855, 3.0565, 3.47282, 3.71416, 1.32712, 2.67195, 5.33385, 1.53713, 4.04079, 1.97947, 2.78839, 3.495, 1.42824, 1.39626, 1.13928, 0.817252, 3.64665, 2.46103, 2.28854, 3.59857, 1.86854, 3.19043, 3.22206, 0.958279, 3.4254, 4.94617, 2.6867, 3.99962, 2.12438, 2.29998, 2.65919, 2.65316, 
2, 6.40077, 5.56395, 0.593867, 2.59423, 3.68414, 4.19691, 0.995267, 4.49673, 2.30578, 2.7889, 2.32135, 1.22079, 2.45218, 2.7047, 2.76454, 1.76832, 4.00543, 3.76369, 3.63256, 3.04524, 1.53848, 1.22924, 2.52333, 1.50465, 2.73405, 3.01662, 3.97278, 3.50959, 2.6542, 3.1674, 1.49396, 3.73745, 3.17937, 3.83775, 3.81509, 2.6173, 4.24668, 2.43229, 3.78489, 2.95049, 
2, 4.18382, 4.17389, 2.42013, 3.17641, 1.15789, 2.88759, 3.7277, 2.23454, 3.04406, 2.53255, 3.05761, 3.87052, 2.96041, 2.68857, 3.48179, 3.49746, 2.80171, 2.14346, 3.37558, 3.41965, 2.85447, 2.30812, 2.73399, 2.23955, 2.48425, 1.71834, 2.79702, 3.40703, 3.7449, 1.04256, 2.0548, 3.92555, 2.67246, 2.04471, 1.60047, 1.30417, 2.73148, 4.14878, 3.08189, 2.11878, 
2, 4.20845, 3.1243, 3.37296, 2.75582, 2.98028, 4.72397, 4.41579, -0.685303, 2.1002, 3.56088, 3.3636, 2.01015, 4.83408, 3.51806, 3.49272, 2.81738, 3.01569, 3.51104, 1.95894, 0.065125, 4.80303, 1.94401, 2.57736, 4.23747, 4.7717, 4.07261, 1.59724, 3.63894, 3.86193, 3.85074, 2.41493, 4.2726, 4.22227, 2.67619, 3.54373, 2.97708, 4.82745, 3.19175, 3.70492, 4.09032, 
2, 3.60795, 4.56526, 4.08326, 3.06343, 5.33702, 4.30793, 2.56473, 1.72362, 3.51472, 3.31124, 5.45196, 2.02258, 2.21967, 3.60222, 3.07753, 2.81058, 0.79, 3.6815, 1.58142, 3.68862, 2.38992, 0.0144925, 3.05856, 1.42181, 3.35677, 2.83647, 2.78102, 2.14462, 2.38753, 2.64816, 4.16972, 2.93563, 1.69975, 3.10966, 3.17842, 2.92109, 2.60991, 1.46206, 3.5737, 2.73633, 
2, 2.75942, 2.87739, 3.1725, 2.34544, 1.60743, 1.88002, 2.42456, 1.87286, 2.50516, 2.56825, 3.66363, 2.23802, 1.28035, 1.15683, 3.33658, 3.17107, 3.95369, 1.61652, 4.34502, 2.89118, 3.55293, 2.01641, 2.81743, 2.66584, 1.96491, 3.26904, 2.27649, 3.59179, 2.73971, 3.61251, 0.962438, 4.36257, 2.22095, 3.11225, 2.3723, 3.46653, 3.45555, 1.50674, 4.17749, 3.49952, 
2, 3.13311, 2.76147, 2.25423, 4.28044, 3.27245, 3.69846, 1.85091, 3.74094, 2.53249, 4.04802, 4.02991, 0.609046, 1.90621, 2.42618, 1.97787, 4.03088, 2.06846, 4.22389, 2.77167, 3.73016, 2.41257, 2.02876, 2.41385, 3.08588, 4.26946, 1.89192, 1.88512, 3.41468, 2.07073, 2.11759, 2.87718, 2.31506, 3.81538, 1.30056, 4.13407, 4.05011, 3.90002, 2.89361, 1.03622, 2.95843, 
2, 2.498, 2.88234, 2.76753, 3.15494, 2.24402, 2.57812, 1.74912, 2.44437, 2.16002, 3.70872, 3.39305, 2.95973, 3.12216, 3.74853, 3.38992, 4.99027, 2.799, 2.77158, 2.00563, 1.94154, 4.64801, 5.00392, 3.32066, 2.16604, 1.98046, 3.02535, 2.88564, 2.42939, 2.62253, 4.98077, 4.66654, 4.66714, 3.7302, 2.92368, 3.78647, 2.24429, 2.35308, 2.75195, 4.2383, 0.992385, 
2, 2.19239, 3.07343, 1.92719, 2.64436, 2.85751, 1.98999, 2.70431, 2.83707, 4.49118, 3.7641, 3.20546, 2.03334, 2.15107, 2.98294, 1.27471, 2.74106, 3.09489, 3.40825, 3.55838, 2.59413, 3.25453, 1.40093, 4.39898, 3.10744, 5.1261, 2.5735, 2.85848, 2.51657, 4.51032, 3.91577, 0.739371, 3.68015, 2.29024, 4.36715, 2.69017, 3.34331, 4.17846, 3.52605, 3.61539, 2.20554, 
